rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
187,Texas A&M Corpus Chris,Slnd,15-14,103.10828750594524,288,104.6463032321528,84,0.4575342881760505,187,16.659868583752168,14.340131416247832,12.659868583752168,9.340131416247832,9-Nov,0.4295013554634038,0.43414940307610256,0.4274097340376895,0.4139860997557977,0.43414940307610256,0.4057374756702186,0.8570105985321043,0.7577841456130524,109.7083543158731,109.09486014380077,108.98661128016698,109.41853334030691,103.49258608113038,103.44162050516559,92.45378117769816,91.66372686414748,0.5246535830909365,3,-0.012863873,1383,1357,1330.0249999999999,1.0398300783819854,1.0202815736546307,0.18901489199551028,0.55,-8.25371919,204,210,66.35028000586888
188,Siena,MAAC,19-10,109.31613309975843,165,111.10132349755669,212,0.4535631734155884,188,20.444513089055263,10.555486910944737,13.444513089055263,6.555486910944737,6-Dec,0.30785200111304517,0.3361164786162462,0.290579265,0.3022497707299403,0.3361164786162462,0.28362308139247205,0.9275319469696313,0.8917305562012647,103.69096945858227,112.43329819597112,103.67187765583417,112.85689560741179,111.74563070623975,111.42459262464283,91.70572342666897,105.54611668330477,0.16569135115272457,1,0.00750558,1314,1194,1145.65,1.1469471479073015,1.0422031161349452,0.2210174301749198,0.6666666666666666,-6.995646624,166,158,64.24654452952869
189,Missouri St.,CUSA,13-14,108.4417536576704,189,110.30165890359683,194,0.45126364435429805,189,14.853957907496765,16.146042092503233,8.853957907496765,11.146042092503235,9-Jul,0.4104737066608192,0.3440871226191344,0.45611448318947767,0.42153731184175164,0.3440871226191344,0.4641349159141912,0.8939133285433184,0.89836851,108.44216056361556,109.96093040992578,108.37751266994776,109.66728468163556,109.93673690718087,109.04956875034384,113.36298676852255,127.69669731701204,0.20274524857474563,1,-0.075660055,1213,1192,1099.5625,1.1031660319445233,1.0840675268572728,0.4962166468130454,0.4375,-10.03901048,244,332,65.32459929764366
190,Furman,SC,18-11,106.1940925872876,239,108.0300414788602,148,0.4508789556223483,190,19.382099958788697,11.617900041211302,10.382099958788698,7.6179000412113025,7-Sep,0.3285597249291917,0.3668646757758466,0.2974369523662846,0.32352116305629464,0.3668646757758466,0.29221751498106263,0.9299600625905439,0.9095666354598266,108.29617414428975,114.7425038,108.01492722750625,114.9692551965923,104.76678284146044,106.6672788870297,0,0,0,0,-0.016382122,1196,1128,1076.375,1.111136917895715,1.047961909185925,0.250462016,0.5625,-8.0048947,193,218,65.95768390876388
191,South Alabama,SB,20-9,107.28724208218566,213,109.20804783698466,171,0.44915938982672626,191,21.66672562314095,9.333274376859045,11.666725623140955,6.333274376859046,6-Oct,0.36308527334454377,0.3283881242052071,0.391276707,0.3512391951034677,0.3283881242052072,0.36774274630776715,0.9221087390016561,0.9214743381510812,106.49032165189982,111.71002797993505,106.11430020288685,112.07049391185384,106.0645167133696,109.32372947483113,0,0,0,0,0.1038666698852081,1179,1150,1081.225,1.0904298365280123,1.0636084071308007,0.17947106060786397,0.625,-5.52587293,125,12,64.52513030180035
192,Weber St.,BSky,15-14,111.91870623744764,125,114.01031437206451,271,0.446966302,192,15.757275501775203,15.242724498224797,9.757275501775203,8.242724498,7-Sep,0.4241284705416943,0.409565855,0.4359605958175388,0.42914134104847435,0.409565855,0.4432791922152329,0.8780876438422321,0.8439417347460518,108.64689056802075,110.71109568311009,108.64405779085585,110.57630053836861,112.20385636953831,114.08508556567422,113.11494360599293,100.41703241300947,0.7972727931558973,1,-0.02365624,1290,1271,1122.4250000000002,1.1492972804419002,1.1323696460788024,0.5018279633967853,0.5625,-9.218331142,229,235,68.15512814435513
193,Portland,WCC,17-Dec,107.11758535785987,219,109.1279221337837,169,0.4467460594354018,193,12.71912132768027,18.280878672319734,5.719121327680268,12.28087867231973,11-May,0.5496303250452674,0.4380488371936372,0.640290284,0.5555199257456955,0.438048837,0.6403601563666267,0.8037085923233852,0.8753770083767719,111.53739965327951,107.22068178539142,111.77932369293576,107.01101106691594,108.07915123383445,108.59044775995484,120.54405196223988,107.11942922884921,0.7954043858496488,4,-0.007290493,1117,1223,1086.25,1.0283084004602991,1.1258918296892981,0.6409191359019043,0.3125,-9.924752301,240,197,68.35361118393243
194,New Orleans,Slnd,13-15,110.2507409130069,155,112.38995954467123,243,0.44497383695665577,194,14.282120451962518,16.717879548037484,12.282120451962518,9.717879548037482,8-Nov,0.49912326959431746,0.7449703560541967,0.38266938653437477,0.505017446,0.7449703560541967,0.40685489215726495,0.8103353239983452,0.5979590560125218,109.02610969132186,107.99787667626603,109.03171193449238,107.86044280576436,110.48130870887299,113.28598744442773,100.4739529875797,103.2544558133479,0.42215686684334924,4,0.023063779428236064,1476,1455,1329.2250000000001,1.110421486204367,1.0946228065225976,0.5600297611022356,0.5789473684210527,-8.205671388,198,121,69.66146519741606
195,Marshall,SB,18-11,112.49380005648908,114,114.9771910066165,286,0.43755028672800567,195,19.489251012755627,11.510748987244371,11.489251012755627,6.510748987244372,6-Oct,0.41706614374446227,0.45239413013245705,0.38836215480421643,0.4072269421753584,0.45239413013245705,0.3746061953174537,0.8951493778141426,0.8580742816606365,107.98884591969097,110.64933987235712,107.81711923327924,110.9578850247938,113.50381925673248,115.67657694588806,115.58742982273289,123.4313026091155,0.3197193929108997,1,0.09137092,1289,1235,1115.35,1.1556910386874075,1.1072757430403013,0.26455851942335196,0.625,-6.603133003,158,18,69.19167700016085
196,Jacksonville St.,CUSA,13-14,106.76447065399658,225,109.28124234021777,174,0.433411665,196,14.94564387,16.054356128425702,9.945643872,10.05435613,8-Aug,0.3986027099233568,0.28290349857645203,0.47814591772435394,0.40517052334614356,0.28290349857645203,0.472417387,0.9065052214172078,0.9360830097040456,107.94708010410943,110.22014080444784,108.22071105383513,110.46647530860693,108.27171909982778,108.1435697532217,0,0,0,0,-0.069330255,1144,1135,1060.525,1.0787110157704909,1.0702246528841846,0.44950326394995416,0.5,-10.37148862,248,319,64.74238111970035
197,Columbia,Ivy,15-10,108.9514616907559,175,111.53915316869934,226,0.4329213794496234,197,16.423339745087695,11.576660254912303,5.423339745087697,8.576660254912303,7-Apr,0.38548888745441023,0.34101232725872216,0.44209541861255863,0.3964352515798648,0.34101232725872216,0.45185817590100724,0.8835579415992767,0.8731236495413519,109.18376734387432,112.09304269955271,109.14296911082826,111.77706267537245,107.34502086426261,115.5183898944159,98.50565099044772,108.36535341000386,0.2502955235121395,2,0.042068453236474235,803,864,740.3500000000001,1.0846221381778887,1.1670156007293846,0.48765495262531905,0.36363636363636365,-6.128497034,143,87,66.46747143732743
198,La Salle,A10,19-Aug,103.87604809295922,268,106.35470421404243,111,0.4326158451283894,198,9.264447099899371,21.73555290010063,5.2644471,12.735552900100629,10-Apr,0.5765448470161358,0.5236244555004824,0.6256852105663854,0.5843439549322171,0.5236244555004824,0.6281969267440257,0.796770509,0.8011077054103768,111.69686931774912,106.70421821803437,111.53756284622666,106.46139761762637,103.83327836053127,104.28308551641604,100.87182042963703,107.33747719219173,0.3286133300621624,4,-0.074969089,902,994,915.3374999999999,0.9854288718642032,1.0859382468215277,0.6369879333657668,0.2857142857142857,-11.79796091,277,330,64.48636564647654
199,Campbell,CAA,13-15,110.35657778365601,154,113.0672767902369,253,0.43068372263629534,199,14.518650032949251,16.481349967050747,8.518650032949253,9.481349967050749,8-Jul,0.4784616686728302,0.5199492307818299,0.4425057815116971,0.4709862495385874,0.5199492307818299,0.4356240964184679,0.8362929307358368,0.7503357366531763,110.0761216065958,108.73613708905319,109.49521684908031,108.75047887469573,112.1544899514005,112.55294440680886,97.18810140620673,112.53830660713926,0.15624698426644082,5,-0.006742344,1178,1167,1045.35,1.1268952982254747,1.1163725068158992,0.40121567095232197,0.4666666666666667,-8.783600564,216,196,69.84866727504996
200,Mercer,SC,18-11,111.73751379987067,129,114.51622627577082,280,0.42984431203688384,200,18.982247653933573,12.017752346066427,10.982247653933571,7.017752346066429,6-Oct,0.34835000545112116,0.4368101295667594,0.27647615460716524,0.3541815745318183,0.4368101295667594,0.2945053958954721,0.8848722547235315,0.8031141181500951,108.52416319661295,113.53588819759258,108.62537530557668,113.4495947451412,111.85239551747124,116.01337580659856,103.14955024017945,98.83367415644706,0.6204661501514304,3,0.022776829273354893,1329,1230,1102.7875000000001,1.2051279144894187,1.1153554061865951,0.43873932620192657,0.625,-6.582079303,155,123,69.06309447181445
201,Drexel,CAA,15-14,103.67522812427974,272,106.27058045497066,109,0.42938991090883366,201,15.80455143566278,15.19544856433722,9.804551436,8.195448564,7-Sep,0.38011742556265615,0.33722180444945554,0.41497011771713166,0.39121031782069116,0.33722180444945554,0.43020202192213897,0.9104887647200389,0.9228628206077925,105.87371135046246,110.63386901093445,106.30984220821932,110.59632965774928,101.94937736480436,102.55585581049672,0,0,0,0,-0.045773947,1058,1047,1030.375,1.0268106271988353,1.0161349023413806,0.5520572555621979,0.5625,-10.46713182,249,281,64.16860039427135
202,Northern Kentucky,Horz,17-12,107.08307232160084,221,109.83049356268702,184,0.42767757134381823,202,18.063110156388117,12.936889843611885,10.063110156388115,9.936889843611885,9-Sep,0.3647129687062207,0.3003974929372375,0.4040168705650439,0.36718340598023924,0.3003974929372375,0.40391565815389036,0.9060388523800827,0.8899755411705335,110.34579412531919,114.05259282914434,110.51081529661069,114.26245799198547,106.89192688038337,109.1358795356592,100.02014091857508,115.35052229352469,0.16247250812291222,1,0.007471589,1453,1398,1293.9875,1.1228856538413239,1.080381379,0.40300474645350803,0.5,-8.20924672,200,160,69.40057825485219
203,Towson,CAA,14-14,102.87132667971007,292,105.53945469929778,99,0.42691039030756495,203,15.729168624663725,15.270831375336275,7.729168624663723,10.270831375336275,9-Jun,0.4460718257533666,0.46266911287883333,0.4316875102446289,0.4392683331409424,0.46266911287883333,0.42236776999691006,0.8565861211301543,0.784618221,109.82860530767593,109.68392797375533,109.76529066426535,110.16963407557014,102.15625087229886,105.66953948571442,94.02679638706293,102.16894884879375,0.27786997203106123,3,0.00093695,1005,1014,976.6,1.029080483309441,1.038296129,0.37576906875831567,0.4,-8.55298782,211,180,63.772008747680914
204,Tarleton St.,WAC,14-14,103.9079886073623,267,106.79915819972872,120,0.421746237,204,14.91342614340244,16.08657385659756,5.913426143402442,12.08657385659756,10-May,0.42839934847575817,0.3836552665837924,0.4671775527821285,0.44772149463763333,0.3836552665837925,0.493991548,0.8535274184059367,0.821383992,107.94204483689494,107.76346295244271,107.93550604984176,107.17691298214876,101.95714270224438,106.67817165790481,105.80316405195191,113.16140568688196,0.31578738598990663,4,-0.020308057,1060,1118,1064.3625,0.9959013024228118,1.0503940151968902,0.6280615254818014,0.3333333333333333,-8.856508621,220,227,69.49884553135888
205,Howard,MEAC,18-10,103.25075663207312,281,106.14519475987387,107,0.4211767398155384,205,20.44993963518729,10.55006036481271,10.44993963518729,3.550060364812709,3-Aug,0.24004647643926735,0.3434731094257195,0.080205316,0.22820839838411047,0.3434731094257195,0.088244106,0.9225662383023718,0.8689220350790388,102.51018581409677,113.80013986447933,102.01701320591486,114.40120091436107,102.9907119788645,103.61883632521668,100.70821671484299,112.5409926682724,0.21796983453887478,2,-0.076538113,873,681,771.2750000000001,1.1318919970179246,0.8829535509383811,0.11771967,0.7272727272727273,-7.022471758,168,335,68.92036745181852
206,Quinnipiac,MAAC,18-11,103.97041928439207,266,106.96605092575116,124,0.4190539183728878,206,19.49023338210006,11.509766617899942,12.490233382100058,7.509766617899941,7-Nov,0.3555120050585531,0.4486198454327106,0.29861276927434566,0.34256368971596607,0.4486198454327105,0.28423280407175644,0.897010538,0.8103719185571789,105.75525229164775,111.92325073742028,105.27289103547429,112.07570513890659,102.24867931427305,105.96866973963921,115.46345875758522,113.64974896742127,0.5453938579120919,2,0.036430465,1330,1256,1247.425,1.0661963645108925,1.0068741607711886,0.15481311724845412,0.6111111111111112,-6.803073881,163,102,69.83365505322367
207,Monmouth,CAA,14-14,105.04777090458369,254,108.09315264740417,149,0.4185693833647647,207,15.91278833313844,15.08721166686156,9.912788333,8.087211667,7-Aug,0.4188904351596619,0.3783685731226655,0.4540093822583922,0.4083026441944163,0.3783685731226655,0.4299216955240143,0.897142294,0.8896199166506457,106.7546957896621,109.51626489276771,106.90993496007509,110.18294304447575,103.75867806777484,105.22601565970962,106.94821479888873,102.75697186377519,0.6129542641127814,2,-0.008514875,1068,1058,1026.8874999999998,1.0400360312108192,1.0302978661245756,0.30948326185212466,0.5333333333333333,-9.698457633,235,201,66.84545577912739
208,Cal St. Fullerton,BW,15-14,108.16885765022961,193,111.42583705915615,223,0.4155287286807532,208,16.113218434529607,15.886781565470395,11.113218434529605,8.886781565470395,7-Oct,0.48240955689533505,0.5228525832850215,0.4538615382673212,0.4913144067641987,0.5228525832850215,0.4723915008517051,0.8543504661019768,0.8033910904718456,109.87755529439306,108.99441282669743,109.6370219303374,108.55030257785272,107.0793685150878,109.93022652345545,92.69923190230745,113.92258588048658,0.085424425,2,0.07107944,1349,1338,1255.725,1.074279798522766,1.0655199187720241,0.5773946221632144,0.5882352941176471,-8.165727058,196,42,72.68727567761444
209,James Madison,SB,16-13,109.64458258550337,161,113.08493810692835,254,0.4120992219093381,209,17.431772277655895,13.568227722344105,9.431772277655895,8.568227722344105,8-Aug,0.3979791389288087,0.39785084901174794,0.3980833744864206,0.3899079063763471,0.39785084901174794,0.3841713366952242,0.8935175850949396,0.8559397005500325,107.13754195802278,111.03246947623639,106.90811428687591,111.16676742511167,107.7471325,111.28355026075428,111.74109286288079,110.90064977397473,0.5216919668133674,2,0.028831668583646497,1170,1154,1071.1750000000002,1.0922585011786121,1.077321632786426,0.2728750343656533,0.5,-8.573106817,212,114,65.22323449410582
210,Queens,ASun,17-12,114.85188496429222,89,118.61163032767041,333,0.4084374018064193,210,17.792166828248543,13.207833171751457,12.792166828248543,5.207833171751456,4-Dec,0.37371508244284535,0.5256613476737307,0.25025874194275094,0.3786839165929564,0.5256613476737307,0.27253354970128607,0.8515224788113765,0.7121229832985587,109.38131306048149,114.34142260128691,109.45340467414397,114.2306335739347,113.96006041690639,115.78019571347899,110.83165381897027,125.7498933815638,0.18965564588121117,5,0.020811537483737985,1379,1261,1122.9375,1.228029164579507,1.1229476262035956,0.450732012,0.75,-6.579201555,153,129,69.20716880271917
211,Stony Brook,CAA,17-11,106.30702359843156,236,109.79977489342032,183,0.4081153512928688,211,18.121426809176747,12.878573190823255,10.121426809176745,7.878573190823254,6-Sep,0.383240537,0.36487812048391804,0.3991546314985471,0.3975452579441027,0.36487812048391804,0.42113819055423596,0.9035849335607677,0.9000922377033906,106.46882914488788,110.37094833355681,106.62228811394014,109.96029213677208,106.79300845531012,109.71200007702801,0,0,0,0,0.060598508,1093,1084,1005.95,1.0865351160594463,1.0775883493215368,0.5310559858326804,0.6,-7.377765284,177,54,65.52730144459495
212,Denver,Sum,15-15,116.24900006513522,75,120.06848367844772,347,0.4081133731968851,212,15.670590174441838,15.329409825558162,8.670590174441838,7.3294098255581615,7-Aug,0.42753230328678354,0.4945859468376888,0.36047865973587834,0.42021659477636214,0.4945859468376888,0.35049532721886856,0.8529550679346041,0.7787096207312841,110.0606244988238,110.93124292863595,109.7324574348344,111.03187879973339,115.97346815523723,118.0034621156254,112.05243282590074,109.76968479523671,0.5588999931866084,3,-0.004653544,1241,1186,1029.5874999999999,1.2053370888826838,1.1519176369176978,0.20074533946372122,0.5333333333333333,-9.099510821,226,190,67.60890512420157
213,Lipscomb,ASun,18-11,106.62165058619001,229,110.29584607697271,193,0.4038096865599871,213,19.121781100783956,11.87821889921604,12.12178110078396,5.878218899216042,5-Nov,0.3687582270841785,0.4668250281341813,0.28907895123105115,0.36322630818489593,0.4668250281341815,0.28840501044374534,0.8667204996255146,0.756961359,109.62385587486668,113.54746732963336,109.4715963095361,113.74948066728287,105.86265588519514,111.45623568780373,99.64612307429618,104.12899854631539,0.37611722005339043,4,0.061022323,1276,1201,1111.2125,1.1482952180613517,1.080801377,0.2830134841452989,0.6875,-5.983726537,139,53,69.64199212467119
214,Indiana St.,MVC,19-Oct,107.5424560566974,210,111.27661268467284,216,0.403107423,214,10.59653901723523,20.40346098276477,3.596539017235231,16.40346098276477,15-Mar,0.46474268971010974,0.29787539454164835,0.5667171478686138,0.4749272648374426,0.29787539454164835,0.5723057935001294,0.8518216980879282,0.8780788334204488,108.25492773699851,107.92973360714534,108.11469320172061,107.50027890738765,108.83961692945392,112.38739595682723,101.58646912344304,106.32205556458999,0.3719249461516209,2,-0.118015782,1329,1432,1263.375,1.051944197091125,1.133471851192243,0.6226036041837697,0.16666666666666666,-13.32632615,304,359,68.16315936
215,Buffalo,MAC,16-11,112.31680910402969,119,116.33288479203979,305,0.4003466743142401,215,17.748282100911574,13.251717899088428,7.748282100911573,10.251717899088428,8-Jun,0.3626695006782417,0.28592387686776327,0.43393329421654314,0.3795325651466161,0.28592387686776327,0.4471388400146765,0.9039447760381143,0.9358894678124003,106.58020740936007,111.54198208803096,107.15333319968853,111.40669632838626,112.91014417172305,115.20767708180621,0,0,0,0,0.032066845165058755,1109,1096,966.7749999999999,1.1471128235628767,1.1336660546662876,0.49335825030814306,0.42857142857142855,-7.661945763,186,110,66.04054447208486
216,Detroit Mercy,Horz,14-13,109.21608969839136,167,113.28144634826403,258,0.39644722780446834,216,14.53480385086812,14.46519614913188,11.53480385086812,8.465196149,7-Nov,0.41685799872403034,0.47322169206991405,0.3886761520510884,0.4275351640995943,0.47322169206991405,0.4069762265129503,0.8744353309999462,0.7866933019442768,109.92114110089629,111.79117369643782,110.25014785706611,111.77189540257717,109.3592530064272,111.56022704596933,98.35572507,108.60005699273823,0.24242437768533232,1,0.018882410127950944,1427,1406,1255.4250000000002,1.1366668658024173,1.119939462731744,0.5716768966697073,0.6111111111111112,-8.533969549,210,133,69.05172908929445
217,San Diego,WCC,18-Nov,108.65895927214922,184,112.74261153020532,249,0.39549477003455424,217,11.589041175661626,19.410958824338373,5.589041175661626,12.410958824338374,11-May,0.515678635,0.38991909459826396,0.6178582622489694,0.5170974782032977,0.38991909459826396,0.6089485330291555,0.8251864220842037,0.8883977568053697,110.37748951351897,107.38492659549385,110.31795190541553,107.43289520868224,108.92943148749866,110.56469686012923,105.52932771744092,112.12391645076164,0.33245968605030607,5,-0.043097864,1185,1280,1127.4750000000001,1.0510210869420606,1.1352801614226478,0.5376706992706444,0.3125,-11.27868485,265,274,68.50184743263505
218,Ohio,MAC,15-13,108.09760352489747,196,112.31822670219036,242,0.391629373,218,16.060345894674693,14.939654105325305,10.060345894674695,7.939654105325306,6-Sep,0.4245377013903023,0.4409040096165213,0.4103535675942459,0.438569326,0.4409040096165213,0.436883166,0.8708935983005539,0.8383900217276319,108.64701241003195,110.06266237730235,109.2064915084541,110.17985381054542,106.61438163180972,110.68600582191787,111.0677762648776,116.01320144734835,0.37731066301427835,2,0.037193819,1144,1141,1050.325,1.0891866803132364,1.086330421536191,0.5695311563889943,0.6,-8.212646028,201,100,68.52112128706271
219,San Jose St.,MWC,20-Jul,110.67586245280006,148,115.01346877056417,287,0.39124071783497494,219,8.580706887996751,22.41929311200325,3.580706887996751,16.41929311200325,14-Feb,0.630202026,0.5007896220794175,0.7191730543388697,0.6163653716754189,0.5007896220794175,0.679932034,0.7703416176921537,0.8203117661639545,113.33914415391408,106.03954508587792,112.86406371435724,106.47330941873608,110.10820190522215,115.0328453991312,109.48376813477272,115.1765690525761,0.35825744590462677,7,-0.05592489,1077,1277,1047.1125,1.0285427783547614,1.219544222803185,0.5229679524106212,0.125,-11.47082276,271,302,64.40887005879597
220,South Dakota St.,Sum,13-16,108.3062257056095,190,112.63503021080814,248,0.3891975517076543,220,14.303358357214197,16.696641642785803,7.303358357214197,8.696641642785803,8-Jun,0.405526163,0.4357750354458594,0.3731166560179484,0.39295645440093957,0.4357750354458594,0.35281403467132727,0.8796664969426456,0.8346580472506625,108.96266889147931,110.78097348287564,108.39399650178215,111.03452189234174,107.86950192001963,113.81112004138444,112.79372423836517,108.12832145163483,0.6191125615782445,1,-0.067624555,1082,1052,945.2875000000001,1.144625312404956,1.1128889359057428,0.21069568524497942,0.42857142857142855,-11.16012727,262,318,67.09338630825484
221,Bethune Cookman,SWAC,15-13,104.37365681737921,261,108.55905620787676,161,0.38885075501862465,221,16.509951821451356,14.490048178548646,13.509951821451354,4.490048178548644,3-Dec,0.390006147,0.6312850888007391,0.18089772989998315,0.38335598334449045,0.6312850888007391,0.2042960738483108,0.8277397981915177,0.6341024537638802,107.43503137991969,110.97178996711506,106.93159844769279,110.81285423839482,103.3731685147438,105.57073095215497,100.95593470344846,113.54423995246975,0.20565028999506085,6,-0.007335078,1185,1047,1080.9624999999999,1.0962452444002453,0.9685812412549003,0.321287794,0.8,-6.785460671,162,198,68.442037
222,Drake,MVC,17-Dec,109.92267972598263,160,114.57124878065014,281,0.3831199788731834,222,12.519658263481011,18.48034173651899,6.519658263,13.480341736518989,12-Jun,0.48413651230752397,0.3487152812585816,0.5668939312818776,0.4942321625099898,0.3487152812585816,0.5742664471982643,0.8680466329960416,0.9248620483704054,108.6779415391807,108.33700456340631,108.62709175387421,107.94536265700435,108.16490206001365,114.24836216910752,132.44257057284165,132.23133138518813,0.5045890111267101,1,-0.024589503,1320,1428,1251.5749999999998,1.0546711143958614,1.1409623873918864,0.64061909,0.3333333333333333,-11.73650931,273,236,67.07769072210324
223,Rice,Amer,16-Nov,110.4856694964489,152,115.16952965538746,289,0.3828490229661095,223,12.587946773158174,18.412053226841827,6.587946773158174,11.412053226841826,9-May,0.4586142884052784,0.39401361372186344,0.5186006291827351,0.4649473832543005,0.39401361372186344,0.5161773279166161,0.8642902474215113,0.8698423046188252,109.03660336930236,108.8230242888159,108.93982670930478,108.8871258384857,112.08310201170622,116.18824870214401,99.54088954793112,117.94519800146534,0.1244450998602967,2,-0.05216376,1027,1090,931.5374999999998,1.102478429478148,1.1701085570897578,0.5076957734851999,0.35714285714285715,-11.09824826,260,296,65.34020092272345
224,Cal Poly,BW,16-Dec,108.73951044061266,179,113.51791476882124,261,0.3788192971148877,224,13.896136382566581,18.10386361743342,9.896136382566581,10.103863617433419,8-Aug,0.49451234745747247,0.5070198257178465,0.48513173876219196,0.4876272789254881,0.5070198257178465,0.47599175085007295,0.8537741733333772,0.8036550902203926,109.2123379,107.64864431460776,108.56502942608566,107.67936667920684,109.01568188279654,114.09391175115584,107.74636786260739,110.88170584680556,0.41827350630971233,2,0.022451086428854294,1302,1334,1197.5625,1.0872083920463442,1.1139293356296645,0.43943179920159686,0.5,-10.33045077,247,124,73.59591357135393
225,Lamar,Slnd,17-Dec,105.40194351546434,251,110.03533606495972,190,0.378778648,225,13.072911538510027,17.927088461489973,8.072911538510027,13.927088461489973,13-Jul,0.4130666775031973,0.3846866188777698,0.42583770388463965,0.404604531,0.3846866188777698,0.4127527672238723,0.8826170199263397,0.8514290966574793,107.3191287825769,109.67025489788597,107.27727252115159,110.09187703411737,104.71110512457587,109.6186825104317,113.52359350115441,114.50755124873683,0.4752088568935217,3,-0.086333479,1373,1378,1295.7375,1.059628204015088,1.0634870102933658,0.28190340061619934,0.35,-12.20139343,282,343,64.81531525
226,Nebraska Omaha,Sum,15-14,109.06368036104408,172,113.92689566827538,268,0.37714406996673194,226,15.671606589669562,15.328393410330438,8.671606589669562,7.3283934103304365,6-Aug,0.37196109171161795,0.40744038914968106,0.3339475587422646,0.3800094103067977,0.40744038914968106,0.3542928676415946,0.8973379159376605,0.8716355931053139,108.81376990196947,112.12864942276424,109.00173830935543,112.07509325931296,109.25889126302752,112.46593157196214,98.3846094,114.92635357899704,0.14341855788827654,1,-0.018886298,1097,1066,964.7,1.1371410801285373,1.1050067378459625,0.4967100299369047,0.5714285714285714,-9.953602643,241,224,67.18295491313098
227,Coastal Carolina,SB,17-12,102.2647716838875,296,106.94048236205376,122,0.3742252304951989,227,17.842413422427665,13.157586577572333,9.842413422427667,8.157586577572333,7-Sep,0.38109781800989373,0.40826777881408505,0.3590222248564882,0.3814735205828974,0.40826777881408505,0.36212211186037296,0.9080423432481302,0.8764836936999895,106.91629933061415,111.63083483861192,106.86714790857393,111.56215536931842,102.57753690449906,107.25199974739651,98.28401715532922,121.98175400001196,0.076979263,1,0.074933076,1141,1148,1093.075,1.0438442009926125,1.0502481531459416,0.3869212078914509,0.5625,-8.202208984,197,38,67.12006404328103
228,UMBC,AE,18-8,105.93566042158432,242,110.92597058602053,206,0.37066667957067545,228,20.03583452557614,8.964165474423863,13.035834525576139,2.9641654744238637,2-Nov,0.2395146964073042,0.3202312810089778,0.15879811180563064,0.23468966218297818,0.32023128100897785,0.1651870968868536,0.9293185038900833,0.8739138269625158,102.56167742281752,115.0153758,102.38345737971203,115.18609543004472,106.70959818169955,108.89323939603256,101.58626771759596,115.69507808328444,0.18308689372035353,1,0.004905868,968,845,853.0625000000001,1.1347351454318997,0.9905487581507801,0.19287269890548625,0.8461538461538461,-5.382339875,124,168,65.78061142967483
229,Eastern Michigan,MAC,18-Oct,103.5750506812667,275,108.45434173412013,159,0.37066217506908306,229,11.063968471557297,19.936031528442705,5.063968471557296,12.936031528442703,11-Apr,0.46573085515905127,0.49565525731452187,0.439796373,0.47330488943662646,0.49565525731452187,0.4571629570803688,0.8464035568910594,0.7906969436292756,109.8149996471925,110.11371389723398,110.04449961646311,110.12389294982385,103.67885428326036,109.68720999758504,106.7504938671722,104.70207992130607,0.5554746514569894,4,-0.072883065,1076,1141,1033.8875,1.0407321879798332,1.1036016974767564,0.5439958760273284,0.26666666666666666,-12.16744878,281,326,65.89701866
230,Texas St.,SB,18-12,105.13110830564426,252,110.37751076751775,195,0.36354072152285893,230,18.515999424881866,12.484000575118134,10.515999424881866,7.484000575118134,7-Oct,0.3369023772154752,0.281653532,0.3791514941070683,0.33956520193590517,0.281653532,0.38139029685383136,0.9294282163928196,0.938438893,105.69527747159644,112.07767663743785,105.68666883669025,111.95321952565172,105.3625296246889,111.72493507184414,0,0,0,0,0.044318567705124545,1256,1269,1165.3874999999998,1.0777531078718454,1.0889081957717928,0.41944994354880405,0.5882352941176471,-8.866336673,221,82,65.94327310365347
231,American,Pat,16-13,106.43721563177135,232,111.76023465458772,229,0.36326844428399024,231,17.48711257578935,13.51288742421065,10.48711257578935,7.512887424,7-Sep,0.3293259503098128,0.4304270659368021,0.24718129386288398,0.3216323248314563,0.4304270659368021,0.24305834514426206,0.8972839189376057,0.8152118522773252,105.81339274349921,112.47447458762612,105.80235020367986,112.89733167201061,105.08013029535933,110.47649559734177,110.6658307916132,120.8033476028299,0.2673788791825515,3,-0.027116759,1144,1087,1038.775,1.1012972010300595,1.0464248754542609,0.21007475539528633,0.5625,-8.895442716,222,242,66.57282452339618
232,Western Carolina,SC,15-Dec,110.37215858715702,153,116.07407347059288,299,0.3591023518445022,232,13.12851413329041,15.871485866709587,9.128514133,8.871485866709587,8-Aug,0.38022283214828073,0.5057421707470003,0.293928287,0.37941559306877415,0.5057421707470003,0.30221601782096924,0.8588767377531767,0.7234810023419256,108.67587634563957,112.47432068279991,108.59242237599885,112.49249578884185,112.15001221435867,115.89451718826297,101.47117184821109,115.8506374768784,0.17886434026809414,4,-0.071102819,1274,1219,1077.175,1.1827233272216677,1.1316638429224593,0.3685178654954352,0.5,-9.953822021,242,323,67.96622246802309
